manufacturer,model,category,registrations_count,month_year,state
"Tata Motors","Nexon EV","ev_four_wheeler",538,"2024-08-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",51,"2024-08-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2024-08-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2024-08-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",25,"2024-08-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2024-08-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",29,"2024-08-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",632,"2024-09-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",588,"2024-09-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",481,"2024-09-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",458,"2024-09-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",453,"2024-09-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",467,"2024-09-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",3116,"2024-09-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",3096,"2024-09-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",2192,"2024-09-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",2206,"2024-09-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",2248,"2024-09-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",2088,"2024-09-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",459,"2024-09-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",457,"2024-09-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",421,"2024-09-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",294,"2024-09-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",320,"2024-09-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",310,"2024-09-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",143,"2024-09-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",132,"2024-09-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",112,"2024-09-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",93,"2024-09-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",86,"2024-09-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",92,"2024-09-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",45,"2024-09-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",38,"2024-09-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",29,"2024-09-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",24,"2024-09-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",29,"2024-09-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",23,"2024-09-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",840,"2024-09-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",782,"2024-09-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",698,"2024-09-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",503,"2024-09-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",611,"2024-09-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",526,"2024-09-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",46,"2024-09-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2024-09-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",29,"2024-09-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2024-09-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",29,"2024-09-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2024-09-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",1053,"2024-10-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",903,"2024-10-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",603,"2024-10-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",589,"2024-10-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",503,"2024-10-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",516,"2024-10-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",5131,"2024-10-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",5080,"2024-10-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",3135,"2024-10-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",3398,"2024-10-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",2867,"2024-10-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",2707,"2024-10-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",745,"2024-10-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",723,"2024-10-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",518,"2024-10-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",395,"2024-10-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",496,"2024-10-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",460,"2024-10-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",171,"2024-10-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",179,"2024-10-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",125,"2024-10-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",104,"2024-10-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",93,"2024-10-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",100,"2024-10-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",53,"2024-10-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",43,"2024-10-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",39,"2024-10-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",34,"2024-10-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",28,"2024-10-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",26,"2024-10-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1484,"2024-10-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1039,"2024-10-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",1021,"2024-10-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",716,"2024-10-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",736,"2024-10-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",888,"2024-10-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",51,"2024-10-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2024-10-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",43,"2024-10-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",33,"2024-10-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2024-10-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2024-10-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",782,"2024-11-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",822,"2024-11-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",594,"2024-11-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",534,"2024-11-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",554,"2024-11-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",598,"2024-11-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",6971,"2024-11-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",5150,"2024-11-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",4228,"2024-11-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",3792,"2024-11-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",4022,"2024-11-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",3876,"2024-11-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",704,"2024-11-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",684,"2024-11-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",437,"2024-11-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",413,"2024-11-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",412,"2024-11-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",360,"2024-11-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",202,"2024-11-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",156,"2024-11-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",141,"2024-11-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",132,"2024-11-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",126,"2024-11-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",126,"2024-11-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",53,"2024-11-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",41,"2024-11-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",37,"2024-11-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",29,"2024-11-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",33,"2024-11-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",30,"2024-11-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1555,"2024-11-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1331,"2024-11-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",1030,"2024-11-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",752,"2024-11-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",899,"2024-11-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",840,"2024-11-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",61,"2024-11-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",58,"2024-11-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",54,"2024-11-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",44,"2024-11-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",36,"2024-11-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",37,"2024-11-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",675,"2024-12-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",665,"2024-12-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",580,"2024-12-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",457,"2024-12-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",453,"2024-12-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",447,"2024-12-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",4238,"2024-12-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",4004,"2024-12-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",3146,"2024-12-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",2993,"2024-12-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",2335,"2024-12-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",2708,"2024-12-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",551,"2024-12-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",480,"2024-12-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",458,"2024-12-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",307,"2024-12-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",342,"2024-12-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",377,"2024-12-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",195,"2024-12-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",145,"2024-12-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",107,"2024-12-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",99,"2024-12-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",93,"2024-12-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",109,"2024-12-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",41,"2024-12-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",35,"2024-12-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",28,"2024-12-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",25,"2024-12-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",25,"2024-12-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",26,"2024-12-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1106,"2024-12-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1092,"2024-12-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",885,"2024-12-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",654,"2024-12-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",632,"2024-12-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",652,"2024-12-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2024-12-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",42,"2024-12-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2024-12-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2024-12-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",34,"2024-12-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2024-12-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",744,"2025-01-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",639,"2025-01-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",497,"2025-01-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",468,"2025-01-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",449,"2025-01-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",443,"2025-01-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",4634,"2025-01-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",4778,"2025-01-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",3239,"2025-01-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",3459,"2025-01-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",3244,"2025-01-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",3262,"2025-01-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",619,"2025-01-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",480,"2025-01-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",409,"2025-01-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",351,"2025-01-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",348,"2025-01-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",407,"2025-01-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",185,"2025-01-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",154,"2025-01-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",147,"2025-01-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",91,"2025-01-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",115,"2025-01-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",96,"2025-01-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",38,"2025-01-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",30,"2025-01-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",29,"2025-01-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",20,"2025-01-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",22,"2025-01-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",22,"2025-01-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1452,"2025-01-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1180,"2025-01-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",994,"2025-01-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",913,"2025-01-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",875,"2025-01-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",869,"2025-01-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",49,"2025-01-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2025-01-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",36,"2025-01-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",34,"2025-01-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2025-01-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2025-01-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",889,"2025-02-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",776,"2025-02-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",574,"2025-02-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",592,"2025-02-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",466,"2025-02-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",561,"2025-02-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",4769,"2025-02-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",4672,"2025-02-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",4221,"2025-02-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",3637,"2025-02-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",3494,"2025-02-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",3477,"2025-02-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",609,"2025-02-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",470,"2025-02-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",411,"2025-02-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",386,"2025-02-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",330,"2025-02-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",336,"2025-02-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",170,"2025-02-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",164,"2025-02-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",102,"2025-02-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",97,"2025-02-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",97,"2025-02-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",94,"2025-02-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",36,"2025-02-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",39,"2025-02-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",30,"2025-02-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",20,"2025-02-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",21,"2025-02-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",24,"2025-02-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1266,"2025-02-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1238,"2025-02-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",829,"2025-02-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",715,"2025-02-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",800,"2025-02-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",724,"2025-02-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",48,"2025-02-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",39,"2025-02-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",35,"2025-02-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2025-02-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",29,"2025-02-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2025-02-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",726,"2025-03-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",669,"2025-03-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",465,"2025-03-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",406,"2025-03-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",354,"2025-03-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",372,"2025-03-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",4174,"2025-03-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",4553,"2025-03-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",3950,"2025-03-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",2706,"2025-03-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",3056,"2025-03-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",2886,"2025-03-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",667,"2025-03-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",523,"2025-03-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",461,"2025-03-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",335,"2025-03-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",367,"2025-03-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",356,"2025-03-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",150,"2025-03-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",161,"2025-03-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",111,"2025-03-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",96,"2025-03-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",90,"2025-03-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",84,"2025-03-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",31,"2025-03-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",26,"2025-03-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",21,"2025-03-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",16,"2025-03-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",16,"2025-03-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",17,"2025-03-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",1175,"2025-03-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",1017,"2025-03-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",1006,"2025-03-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",768,"2025-03-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",836,"2025-03-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",682,"2025-03-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",47,"2025-03-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",36,"2025-03-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",33,"2025-03-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2025-03-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2025-03-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2025-03-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",952,"2025-04-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",792,"2025-04-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",618,"2025-04-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",647,"2025-04-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",500,"2025-04-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",577,"2025-04-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",6930,"2025-04-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",6199,"2025-04-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",4893,"2025-04-01","Delhi"
